Age,Attrition,Business_Travel,Department,Distance_From_Home,Education,Education_Field,Employee_Number,Environment_Satisfaction,Gender,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Num_Companies_Worked,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Curr_Manager
34,No,Travel Rarely,Research & Development,20,3,Technical Degree,1265,3,Female,4,1,Research Scientist,3,Married,2585.0,0,No,17,3,4,0,2,5,2,1,0,0,0
48,No,Travel Rarely,Sales,5,3,Marketing,1267,2,Male,3,5,Sales Manager,2,Married,18213.0,7,No,11,3,3,1,26,5,3,22,9,3,7
33,No,Travel Rarely,Sales,10,5,Marketing,1268,4,Male,4,3,Sales Executive,3,Divorced,8380.0,0,Yes,14,3,4,2,10,3,3,9,8,0,8
19,No,Travel Rarely,Research & Development,25,3,Life Sciences,1269,2,Female,4,1,Research Scientist,4,Single,2994.0,1,Yes,12,3,4,0,1,2,3,1,0,0,1
23,No,Travel Rarely,Research & Development,1,2,Life Sciences,1270,4,Male,3,1,Research Scientist,3,Married,1223.0,1,No,22,4,4,1,1,2,3,1,0,0,1
25,Yes,Travel Frequently,Sales,24,1,Life Sciences,1273,3,Male,1,1,Sales Representative,4,Single,1118.0,1,Yes,14,3,4,0,1,4,3,1,0,1,0
26,No,Travel Rarely,Research & Development,4,2,Life Sciences,1275,3,Male,3,1,Research Scientist,4,Single,2875.0,1,Yes,20,4,2,0,8,2,2,8,5,2,2
45,Yes,Travel Rarely,Sales,2,3,Marketing,1277,1,Female,1,5,Sales Manager,2,Single,18824.0,2,Yes,16,3,1,0,26,2,3,24,10,1,11
55,No,Non-Travel,Research & Development,8,1,Medical,1278,4,Male,2,4,Healthcare Representative,2,Divorced,13577.0,1,Yes,15,3,4,1,34,3,3,33,9,15,0
21,Yes,Travel Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,2,1,Laboratory Technician,3,Single,2625.0,1,No,20,4,3,0,2,2,1,2,2,2,2
48,No,Travel Rarely,Sales,4,2,Marketing,1280,4,Female,2,5,Sales Manager,2,Married,18789.0,2,No,14,3,3,1,26,2,3,11,4,0,8
34,No,Travel Rarely,Sales,2,3,Marketing,1281,3,Female,3,2,Sales Executive,1,Single,4538.0,0,Yes,12,3,4,0,4,3,3,3,2,0,2
51,No,Travel Frequently,Sales,9,3,Life Sciences,1282,4,Male,3,5,Sales Manager,2,Divorced,19847.0,4,Yes,24,4,1,1,31,5,2,29,10,11,10
59,No,Travel Rarely,Research & Development,18,4,Medical,1283,4,Male,3,3,Manufacturing Director,4,Single,10512.0,6,No,12,3,4,0,25,6,2,9,7,5,4
34,No,Travel Frequently,Research & Development,19,3,Medical,1285,3,Female,3,2,Laboratory Technician,2,Married,4444.0,4,No,13,3,3,2,15,2,4,11,8,5,10
28,No,Travel Frequently,Research & Development,1,4,Life Sciences,1286,4,Male,3,1,Laboratory Technician,3,Single,2154.0,0,Yes,11,3,3,0,5,2,2,4,2,0,2
44,No,Travel Rarely,Research & Development,4,2,Life Sciences,1288,3,Male,4,5,Research & Development Manager,1,Divorced,19190.0,1,Unknown,14,3,4,2,26,4,2,25,9,14,7
34,No,Travel Frequently,Human Resources,11,3,Life Sciences,1289,3,Male,2,2,Human Resources,2,Married,2973.5,4,No,11,3,4,2,14,5,4,10,9,1,8
35,No,Travel Rarely,Research & Development,6,1,Life Sciences,1291,3,Male,3,1,Research Scientist,3,Married,3506.0,0,Yes,14,3,4,0,4,3,3,3,2,2,2
42,No,Travel Rarely,Research & Development,7,4,Medical,1292,2,Female,4,2,Research Scientist,2,Married,2372.0,6,Yes,16,3,4,0,18,2,3,1,0,0,0
43,No,Travel Rarely,Sales,4,4,Marketing,1293,4,Female,2,3,Sales Executive,4,Single,10231.0,3,No,14,3,4,0,23,3,4,21,7,15,17
36,No,Travel Rarely,Research & Development,2,4,Life Sciences,1294,3,Female,3,2,Manufacturing Director,2,Single,5410.0,9,Yes,11,3,4,0,18,2,3,16,14,5,12
44,Yes,Travel Rarely,Research & Development,15,3,Medical,1295,1,Female,3,3,Healthcare Representative,4,Married,7978.0,1,No,11,3,4,1,10,2,3,10,7,0,5
28,No,Travel Frequently,Research & Development,2,3,Life Sciences,1296,4,Male,2,1,Laboratory Technician,4,Married,3867.0,1,Yes,12,3,2,1,2,2,3,2,2,2,2
51,No,Travel Frequently,Research & Development,6,2,Medical,1297,2,Female,2,1,Laboratory Technician,3,Single,2838.0,0,No,14,3,2,0,8,6,2,7,0,7,2
30,No,Non-Travel,Research & Development,9,2,Medical,1298,3,Female,3,2,Manufacturing Director,3,Single,4695.0,7,Yes,18,3,3,0,10,3,3,8,4,1,7
29,Yes,Travel Rarely,Research & Development,7,3,Technical Degree,1299,2,Female,3,1,Laboratory Technician,3,Divorced,3339.0,3,Yes,13,3,1,2,10,2,3,7,7,7,7
28,No,Travel Rarely,Research & Development,1,3,Technical Degree,1301,4,Male,3,1,Research Scientist,1,Single,2080.0,2,No,11,3,2,0,5,2,2,3,2,1,2
25,No,Travel Rarely,Research & Development,1,3,Medical,1303,4,Female,3,1,Research Scientist,2,Single,2096.0,1,No,18,3,4,0,2,3,2,2,2,2,1
32,No,Travel Rarely,Sales,8,3,Medical,1304,3,Male,4,2,Sales Executive,4,Married,6209.0,1,No,15,3,3,2,10,4,4,10,7,0,8
45,No,Travel Frequently,Research & Development,25,3,Medical,1306,2,Female,3,5,Research & Development Manager,2,Single,18061.0,3,No,22,4,3,0,22,4,3,0,0,0,0
39,No,Travel Rarely,Research & Development,13,4,Medical,1307,3,Female,2,4,Research & Development Manager,2,Married,17123.0,6,Yes,13,3,4,2,21,4,3,19,9,15,2
58,No,Travel Rarely,Research & Development,23,4,Life Sciences,1308,1,Male,3,1,Research Scientist,4,Divorced,2372.0,1,No,12,3,4,2,2,3,3,2,2,2,2
32,Yes,Travel Rarely,Research & Development,7,2,Life Sciences,1309,4,Male,3,2,Laboratory Technician,3,Married,4883.0,1,No,18,3,1,1,10,2,3,10,4,1,1
39,Yes,Travel Rarely,Research & Development,23,3,Medical,1310,3,Male,3,1,Research Scientist,1,Single,3904.0,0,No,13,3,1,0,6,2,3,5,2,0,3
30,No,Travel Rarely,Research & Development,6,3,Technical Degree,1311,1,Female,2,2,Laboratory Technician,4,Married,4627.0,0,No,12,3,1,1,10,6,3,9,2,6,7
36,No,Travel Rarely,Research & Development,10,4,Technical Degree,1312,4,Female,3,3,Healthcare Representative,3,Married,7094.0,3,No,12,3,1,0,10,0,3,7,7,1,7
46,No,Travel Rarely,Human Resources,1,2,Human Resources,1314,4,Female,3,1,Human Resources,1,Single,3423.0,6,No,12,3,3,0,10,3,4,7,6,5,7
28,No,Non-Travel,Research & Development,1,3,Life Sciences,1315,3,Female,1,2,Laboratory Technician,4,Married,6674.0,0,No,11,3,1,3,10,6,3,9,8,7,5
50,No,Travel Rarely,Research & Development,28,3,Life Sciences,1317,4,Female,3,4,Research Director,1,Married,16880.0,4,Yes,11,3,2,0,25,2,3,3,2,1,2
40,Yes,Travel Rarely,Sales,25,4,Marketing,1318,4,Male,2,3,Sales Executive,2,Single,9094.0,2,Yes,12,3,3,0,9,2,3,5,4,1,7
52,Yes,Travel Rarely,Sales,5,3,Life Sciences,1319,2,Male,3,3,Sales Executive,2,Single,8446.0,9,Yes,19,3,3,0,10,2,2,8,7,7,7
30,No,Travel Rarely,Research & Development,17,4,Medical,1321,2,Female,3,3,Research & Development Manager,1,Married,11916.0,1,Yes,23,4,4,2,9,2,3,9,1,0,8
39,No,Travel Rarely,Research & Development,18,2,Life Sciences,1322,1,Male,3,2,Manufacturing Director,3,Single,4534.0,0,Unknown,11,3,1,0,9,6,3,8,7,1,7
31,No,Non-Travel,Sales,2,4,Life Sciences,1324,4,Female,3,3,Sales Executive,3,Divorced,9852.0,1,Yes,19,3,1,1,10,5,2,10,8,9,6
41,No,Non-Travel,Sales,10,2,Medical,1329,3,Male,1,2,Sales Executive,2,Single,6151.0,1,No,13,3,1,0,19,4,3,19,2,11,9
31,Yes,Travel Frequently,Sales,1,3,Life Sciences,1331,4,Female,3,1,Sales Representative,2,Single,2302.0,1,Yes,11,3,1,0,3,2,4,3,2,2,2
44,Yes,Travel Rarely,Research & Development,3,3,Life Sciences,1333,1,Male,3,1,Laboratory Technician,1,Married,2362.0,4,No,12,3,3,0,10,4,4,3,2,1,2
42,No,Non-Travel,Research & Development,2,1,Life Sciences,1334,3,Male,3,4,Research & Development Manager,3,Married,17861.0,0,Yes,13,3,4,0,21,3,2,20,8,2,7
55,No,Travel Rarely,Research & Development,2,2,Medical,1336,4,Female,1,5,Research & Development Manager,3,Married,19187.0,4,No,14,3,4,1,23,5,3,19,9,9,11
56,No,Travel Rarely,Human Resources,8,4,Life Sciences,1338,4,Male,3,5,Human Resources Manager,2,Single,19717.0,6,No,14,3,1,0,36,4,3,7,3,7,7
40,No,Non-Travel,Research & Development,16,2,Life Sciences,1340,3,Male,3,1,Research Scientist,3,Divorced,3544.0,9,No,16,3,2,1,6,0,3,4,2,0,0
34,No,Travel Rarely,Research & Development,9,3,Life Sciences,1344,4,Male,3,3,Healthcare Representative,4,Divorced,8500.0,0,No,11,3,4,1,10,0,2,9,7,1,6
40,No,Travel Rarely,Research & Development,2,3,Life Sciences,1346,3,Male,3,2,Research Scientist,4,Single,4661.0,1,No,13,3,3,0,9,4,3,9,8,8,8
41,No,Travel Frequently,Sales,1,3,Marketing,1349,3,Female,3,2,Sales Executive,1,Divorced,4103.0,0,No,17,3,4,1,10,2,3,9,3,1,7
35,No,Travel Frequently,Research & Development,4,4,Life Sciences,1350,3,Male,3,2,Research Scientist,3,Married,4249.0,1,Yes,11,3,2,0,9,3,3,9,6,1,1
51,No,Travel Rarely,Human Resources,5,3,Life Sciences,1352,3,Male,3,4,Human Resources Manager,2,Divorced,14026.0,1,Yes,11,3,2,1,33,2,3,33,9,0,10
38,No,Travel Rarely,Sales,2,2,Life Sciences,1355,2,Female,3,2,Sales Executive,1,Divorced,6893.0,3,No,15,3,4,1,11,3,3,7,7,1,7
34,No,Travel Rarely,Sales,15,2,Medical,1356,3,Female,3,2,Sales Executive,1,Single,6125.0,1,No,12,3,4,0,10,6,4,10,8,9,6
25,No,Travel Rarely,Research & Development,19,1,Medical,1358,4,Male,3,1,Laboratory Technician,4,Married,3669.0,3,No,11,3,3,3,7,6,2,3,2,1,2
58,Yes,Travel Rarely,Research & Development,7,4,Life Sciences,1360,3,Female,2,3,Manufacturing Director,1,Married,10008.0,7,Yes,14,3,4,0,31,0,2,10,9,5,9
40,No,Travel Rarely,Research & Development,1,4,Life Sciences,1361,2,Male,3,1,Laboratory Technician,2,Married,2387.0,3,No,22,4,3,1,7,2,3,4,2,0,3
36,No,Travel Frequently,Sales,7,3,Marketing,1362,1,Female,4,2,Sales Executive,1,Married,4639.0,2,No,16,3,4,1,17,2,2,15,7,6,13
48,No,Travel Rarely,Research & Development,4,3,Life Sciences,1363,4,Male,3,3,Manufacturing Director,4,Single,7898.0,1,No,11,3,3,0,11,2,3,10,9,0,8
27,No,Travel Rarely,Sales,11,3,Medical,1364,3,Female,4,1,Sales Representative,4,Married,2534.0,8,No,14,3,2,1,5,4,3,1,0,0,0
51,No,Travel Rarely,Research & Development,11,2,Technical Degree,1367,4,Female,2,4,Manufacturing Director,2,Single,13142.0,3,No,16,3,2,0,29,1,2,5,2,0,7
18,No,Non-Travel,Research & Development,1,3,Life Sciences,1368,4,Female,3,1,Laboratory Technician,4,Single,1611.0,1,No,15,3,3,0,0,5,4,0,0,0,0
35,No,Travel Rarely,Research & Development,1,3,Medical,1369,4,Female,2,2,Laboratory Technician,4,Married,5363.0,0,No,12,3,2,1,10,0,3,9,7,0,0
27,No,Travel Frequently,Sales,2,1,Life Sciences,1371,4,Male,1,2,Sales Executive,4,Single,5071.0,3,No,20,4,2,0,8,3,3,6,2,0,0
55,Yes,Travel Rarely,Sales,13,4,Marketing,1372,1,Male,4,4,Sales Executive,3,Single,13695.0,6,Yes,17,3,3,0,24,2,2,19,7,3,8
56,No,Travel Rarely,Research & Development,23,3,Life Sciences,1373,4,Male,3,4,Manufacturing Director,2,Married,13402.0,4,Yes,12,3,1,1,33,0,3,19,16,15,9
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1374,1,Female,2,1,Research Scientist,3,Divorced,2029.0,1,No,20,4,3,3,5,2,3,5,4,0,0
40,No,Travel Rarely,Research & Development,2,1,Medical,1375,2,Female,4,2,Healthcare Representative,3,Divorced,6377.0,5,No,20,4,2,3,15,0,3,12,11,11,8
36,No,Travel Rarely,Research & Development,29,3,Medical,1377,2,Male,3,2,Laboratory Technician,3,Married,5429.0,4,No,13,3,1,2,10,1,3,8,7,7,7
31,Yes,Travel Frequently,Sales,2,3,Life Sciences,1379,3,Female,2,1,Sales Representative,4,Single,2785.0,7,No,14,3,3,0,3,3,4,1,0,0,0
35,Yes,Travel Frequently,Sales,18,4,Marketing,1380,4,Female,3,2,Sales Executive,3,Married,4614.0,0,Yes,18,3,3,1,5,0,2,4,2,3,2
38,No,Travel Frequently,Research & Development,7,3,Life Sciences,1382,4,Male,4,1,Research Scientist,3,Divorced,2610.0,1,No,11,3,4,3,4,2,3,4,2,0,3
34,No,Travel Rarely,Research & Development,2,4,Technical Degree,1383,3,Female,3,2,Healthcare Representative,4,Single,6687.0,1,No,11,3,4,0,14,2,4,14,11,4,11
28,No,Travel Rarely,Sales,26,3,Life Sciences,1387,3,Male,2,2,Sales Executive,1,Married,4724.0,1,No,11,3,3,1,5,0,3,5,3,0,4
31,Yes,Travel Rarely,Research & Development,22,4,Medical,1389,4,Male,3,2,Manufacturing Director,3,Married,6179.0,1,Yes,15,3,4,2,10,3,2,10,2,6,7
39,No,Travel Rarely,Sales,21,4,Life Sciences,1390,1,Male,2,2,Sales Executive,4,Married,6120.0,3,Yes,12,3,4,2,8,2,4,5,4,1,4
51,No,Travel Rarely,Sales,2,3,Marketing,1391,2,Male,3,3,Sales Executive,2,Married,10596.0,2,No,11,3,2,0,14,5,3,4,2,3,7
41,No,Travel Frequently,Research & Development,22,3,Life Sciences,1392,4,Female,3,2,Research Scientist,4,Divorced,5467.0,3,Yes,14,3,1,2,12,4,2,6,2,3,3
37,No,Travel Rarely,Research & Development,4,1,Life Sciences,1394,3,Male,3,1,Research Scientist,3,Married,2996.0,7,Yes,15,3,4,0,8,2,3,6,4,1,3
33,No,Travel Frequently,Sales,5,1,Life Sciences,1395,2,Male,3,2,Sales Executive,4,Married,9998.0,6,No,13,3,1,0,8,2,4,5,4,1,3
32,No,Travel Rarely,Sales,2,1,Marketing,1396,3,Male,3,2,Sales Executive,2,Married,4078.0,0,Yes,13,3,1,3,4,2,2,3,2,1,2
39,No,Travel Rarely,Research & Development,25,2,Life Sciences,1397,3,Male,3,3,Healthcare Representative,3,Married,10920.0,3,No,21,4,2,1,13,2,3,6,4,0,5
25,No,Travel Rarely,Sales,18,1,Life Sciences,1399,1,Male,4,2,Sales Executive,3,Married,6232.0,2,No,11,3,2,0,6,3,2,3,2,1,2
52,No,Travel Frequently,Research & Development,28,2,Medical,1401,4,Female,4,4,Manufacturing Director,3,Married,13247.0,2,Yes,11,3,2,1,24,3,2,5,3,0,2
36,No,Travel Rarely,Research & Development,6,3,Medical,1402,1,Female,2,2,Research Scientist,3,Single,4081.0,1,Yes,14,3,1,0,20,3,1,20,7,1,8
27,No,Travel Rarely,Sales,10,3,Marketing,1403,4,Female,2,2,Sales Executive,4,Married,5769.0,1,Yes,11,3,4,0,6,3,3,6,2,4,4
27,Yes,Travel Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,3,1,Research Scientist,3,Single,2394.0,1,Yes,13,3,4,0,8,2,3,8,2,7,7
26,No,Travel Rarely,Research & Development,2,1,Medical,1407,1,Male,2,1,Research Scientist,4,Single,3904.0,0,No,12,3,4,0,5,2,3,4,3,1,1
42,No,Travel Rarely,Human Resources,10,3,Human Resources,1408,3,Female,3,4,Human Resources Manager,1,Married,16799.0,0,No,14,3,3,1,21,5,3,20,7,0,9
52,No,Travel Rarely,Research & Development,8,4,Other,1409,3,Female,3,1,Laboratory Technician,1,Married,2950.0,9,No,13,3,3,0,12,2,1,5,4,0,4
37,No,Travel Rarely,Research & Development,11,3,Medical,1411,1,Female,3,1,Laboratory Technician,3,Single,3629.0,4,No,18,3,1,0,8,6,3,3,2,0,2
35,No,Travel Frequently,Research & Development,18,2,Life Sciences,1412,3,Male,3,3,Manufacturing Director,4,Single,9362.0,2,No,11,3,3,0,10,2,3,2,2,2,2
25,No,Travel Rarely,Research & Development,1,3,Technical Degree,1415,1,Male,3,1,Laboratory Technician,4,Married,3229.0,4,No,11,3,2,1,7,2,2,3,2,0,2
26,No,Travel Rarely,Research & Development,7,3,Other,1417,3,Male,4,1,Laboratory Technician,1,Single,3578.0,0,No,12,3,4,0,8,2,3,7,7,0,7
29,No,Travel Rarely,Human Resources,17,3,Other,1419,2,Male,2,3,Human Resources,1,Single,7988.0,1,No,13,3,1,0,10,3,2,10,9,0,9
49,Yes,Travel Frequently,Research & Development,28,2,Life Sciences,1420,1,Male,2,2,Laboratory Technician,1,Single,4284.0,3,No,20,4,1,0,20,2,3,4,3,1,3
29,Yes,Travel Rarely,Research & Development,14,1,Other,1421,3,Female,3,3,Healthcare Representative,4,Single,7553.0,0,Yes,12,3,1,0,9,1,3,8,7,7,7
48,No,Travel Rarely,Research & Development,1,3,Medical,1422,4,Female,3,4,Research Director,4,Single,17328.0,6,No,19,3,4,0,29,3,2,20,7,12,7
58,No,Travel Rarely,Research & Development,1,3,Medical,1423,4,Female,3,5,Research Director,1,Married,19701.0,3,Yes,21,4,3,1,32,3,3,9,8,1,5
55,No,Travel Rarely,Research & Development,1,4,Medical,1424,2,Male,4,4,Research Director,4,Divorced,14732.0,2,No,13,3,4,2,31,4,4,7,7,0,0
36,No,Travel Rarely,Sales,3,4,Marketing,1425,1,Female,3,2,Sales Executive,2,Single,9278.0,3,Yes,16,3,4,0,15,3,3,5,4,0,1
31,Yes,Travel Frequently,Sales,1,4,Life Sciences,1427,2,Female,1,1,Sales Representative,3,Single,1359.0,1,No,12,3,2,0,1,3,3,1,0,0,2
36,No,Travel Rarely,Sales,7,4,Marketing,1428,4,Female,3,2,Sales Executive,1,Divorced,4779.0,7,No,14,3,2,2,8,3,3,3,2,0,2
31,No,Travel Rarely,Research & Development,8,5,Life Sciences,1430,1,Female,3,4,Research Director,2,Single,16422.0,3,No,11,3,3,0,9,3,4,3,2,1,0
34,No,Travel Frequently,Research & Development,1,4,Other,1431,4,Male,3,1,Research Scientist,1,Divorced,2996.0,5,Unknown,14,3,3,2,10,2,3,4,3,1,3
31,Yes,Travel Rarely,Research & Development,8,3,Life Sciences,1433,1,Female,2,1,Research Scientist,2,Single,1261.0,1,No,12,3,3,0,1,2,4,1,0,0,0
27,No,Travel Rarely,Research & Development,11,1,Life Sciences,1434,2,Male,3,1,Laboratory Technician,1,Married,2099.0,0,No,14,3,2,0,6,3,4,5,0,1,4
36,No,Travel Rarely,Research & Development,4,4,Life Sciences,1435,1,Male,2,2,Laboratory Technician,4,Single,2878.5,1,Unknown,16,3,3,0,10,2,2,10,4,1,8
36,No,Travel Rarely,Sales,16,4,Marketing,1436,3,Female,2,2,Sales Executive,1,Married,5647.0,4,No,13,3,1,2,11,3,2,3,2,0,2
47,No,Travel Rarely,Research & Development,1,3,Technical Degree,1438,1,Male,3,1,Research Scientist,4,Married,3420.0,7,No,12,3,3,1,17,2,2,6,5,1,2
25,Yes,Travel Rarely,Sales,9,2,Life Sciences,1439,1,Male,2,1,Sales Representative,1,Married,4400.0,3,No,12,3,1,0,6,2,3,3,2,2,2
37,No,Non-Travel,Research & Development,5,2,Technical Degree,1440,3,Male,4,1,Laboratory Technician,3,Single,3500.0,0,Unknown,14,3,1,0,7,2,1,6,5,1,3
56,No,Travel Rarely,Research & Development,1,2,Life Sciences,1441,1,Female,3,1,Research Scientist,1,Married,2066.0,2,No,22,4,4,1,5,2,4,3,2,1,0
47,No,Travel Rarely,Research & Development,2,4,Medical,1443,1,Female,3,4,Research Director,3,Married,17169.0,3,No,19,3,2,2,26,2,4,20,17,5,7
24,No,Travel Rarely,Sales,4,1,Medical,1445,4,Female,3,2,Sales Executive,3,Married,4162.0,1,Yes,12,3,3,2,5,3,3,5,4,0,3
32,No,Travel Rarely,Sales,7,5,Marketing,1446,4,Male,3,2,Sales Executive,4,Married,9204.0,4,No,12,3,3,1,7,3,2,4,3,0,3
34,No,Travel Rarely,Research & Development,1,3,Life Sciences,1447,4,Female,2,1,Laboratory Technician,2,Married,3294.0,5,No,17,3,1,1,7,2,2,5,4,0,2
41,No,Travel Rarely,Research & Development,5,5,Medical,1448,2,Male,4,1,Research Scientist,3,Married,2127.0,2,Yes,12,3,1,0,7,5,2,4,2,0,3
40,No,Non-Travel,Research & Development,9,4,Other,1449,3,Male,3,2,Laboratory Technician,3,Divorced,3975.0,3,No,11,3,3,2,11,2,4,8,7,0,7
31,No,Travel Rarely,Sales,8,2,Life Sciences,1453,1,Male,3,3,Sales Executive,4,Married,10793.0,1,No,18,3,1,1,13,5,3,13,7,9,9
46,Yes,Travel Rarely,Sales,9,3,Marketing,1457,1,Male,3,3,Sales Executive,4,Divorced,10096.0,4,No,11,3,1,1,28,2,4,7,7,4,3
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1458,1,Female,2,1,Laboratory Technician,1,Single,3646.0,2,Yes,23,4,2,0,11,2,4,1,0,0,0
31,Yes,Travel Frequently,Research & Development,1,5,Life Sciences,1459,3,Female,4,3,Manufacturing Director,2,Single,7446.0,1,No,11,3,1,0,10,2,3,10,8,4,7
45,No,Travel Rarely,Research & Development,20,3,Medical,1460,2,Male,1,3,Healthcare Representative,1,Divorced,10851.0,2,Yes,18,3,2,1,24,2,3,7,7,0,7
31,No,Travel Rarely,Human Resources,8,2,Medical,1461,4,Female,4,1,Human Resources,2,Single,2109.0,9,No,18,3,4,0,8,3,3,3,2,0,2
31,Yes,Travel Frequently,Research & Development,2,3,Life Sciences,1464,2,Male,3,1,Laboratory Technician,4,Married,3722.0,6,Yes,13,3,3,1,7,2,1,2,2,2,2
38,No,Travel Rarely,Research & Development,29,3,Technical Degree,1465,2,Male,3,3,Manufacturing Director,4,Married,9380.0,4,Yes,18,3,4,2,10,4,4,3,1,1,2
48,No,Travel Rarely,Sales,7,3,Marketing,1466,3,Male,3,2,Sales Executive,1,Divorced,5486.0,4,No,11,3,1,3,15,3,3,2,2,2,2
34,Yes,Travel Rarely,Human Resources,9,4,Technical Degree,1467,1,Female,3,1,Human Resources,3,Married,2742.0,1,No,15,3,4,0,2,0,3,2,2,2,2
40,No,Non-Travel,Research & Development,8,1,Life Sciences,1468,4,Male,2,3,Research Director,2,Divorced,13757.0,2,No,11,3,3,1,16,5,3,9,8,4,8
28,No,Travel Rarely,Sales,5,3,Medical,1469,4,Male,3,2,Sales Executive,1,Single,8463.0,0,No,18,3,4,0,6,4,3,5,4,1,3
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1471,3,Male,2,1,Laboratory Technician,3,Single,3162.0,3,No,14,3,4,0,7,5,3,5,2,0,3
53,No,Travel Rarely,Research & Development,2,3,Medical,1472,4,Male,4,4,Research Director,2,Single,16598.0,4,No,12,3,2,0,35,2,2,9,8,8,8
49,No,Travel Rarely,Research & Development,5,4,Technical Degree,1473,1,Male,3,2,Healthcare Representative,3,Married,6651.0,2,No,14,3,2,1,20,0,2,3,2,1,2
40,No,Travel Rarely,Research & Development,2,3,Medical,1474,3,Male,3,1,Research Scientist,3,Divorced,2345.0,2,No,14,3,3,1,8,2,4,3,1,1,2
44,No,Travel Rarely,Research & Development,20,3,Life Sciences,1475,4,Male,3,1,Research Scientist,2,Single,3420.0,1,No,13,3,3,0,6,3,2,5,2,1,3
33,No,Travel Frequently,Sales,7,3,Medical,1477,4,Male,3,2,Sales Executive,1,Married,4373.0,0,No,14,3,1,2,5,2,3,4,3,0,3
34,No,Travel Rarely,Sales,3,3,Other,1478,4,Male,1,2,Sales Executive,1,Single,4759.0,3,No,18,3,4,0,15,2,3,13,9,3,3
30,No,Travel Rarely,Sales,16,1,Life Sciences,1479,4,Male,3,2,Sales Executive,3,Married,5301.0,8,No,15,3,3,2,4,2,2,2,1,2,2
42,No,Travel Frequently,Research & Development,9,2,Medical,1480,1,Female,3,1,Laboratory Technician,4,Married,3673.0,1,No,13,3,3,0,12,3,3,12,9,5,8
44,No,Travel Frequently,Sales,1,5,Marketing,1481,1,Female,3,2,Sales Executive,3,Married,4768.0,7,No,12,3,3,1,11,4,2,1,0,0,0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,1482,3,Male,3,1,Research Scientist,3,Divorced,1274.0,1,No,13,3,2,2,1,2,2,1,0,0,0
57,No,Travel Rarely,Research & Development,1,2,Life Sciences,1483,2,Male,4,2,Research Scientist,3,Married,4900.0,0,No,24,4,1,1,13,2,2,12,9,2,8
49,No,Travel Rarely,Research & Development,7,4,Life Sciences,1484,3,Male,3,3,Healthcare Representative,2,Divorced,10466.0,3,No,14,3,2,2,29,3,3,8,7,0,7
34,No,Travel Frequently,Research & Development,15,3,Medical,1485,2,Male,3,4,Research Director,1,Divorced,17007.0,7,No,14,3,4,2,16,3,2,14,8,6,9
28,Yes,Travel Frequently,Sales,1,3,Technical Degree,1486,1,Male,3,1,Sales Representative,3,Married,2909.0,3,No,15,3,4,1,5,3,4,3,2,1,2
29,Yes,Travel Frequently,Sales,13,3,Technical Degree,1487,1,Female,3,2,Sales Executive,2,Single,5765.0,5,No,11,3,1,0,7,4,1,5,3,0,0
34,Yes,Travel Rarely,Sales,24,4,Medical,1489,1,Female,2,2,Sales Executive,2,Single,4599.0,0,Yes,23,4,3,0,16,2,4,15,9,10,10
35,No,Travel Rarely,Sales,7,1,Life Sciences,1492,4,Male,3,1,Sales Representative,3,Married,2404.0,1,No,13,3,1,1,1,3,3,1,0,0,0
24,Yes,Travel Frequently,Research & Development,9,3,Medical,1494,2,Male,3,1,Laboratory Technician,1,Single,3172.0,2,Yes,11,3,3,0,4,2,2,0,0,0,0
24,No,Non-Travel,Sales,13,2,Life Sciences,1495,4,Female,3,1,Sales Representative,2,Married,2033.0,1,No,13,3,3,1,1,2,3,1,0,0,0
44,No,Travel Frequently,Research & Development,2,1,Medical,1496,2,Male,3,3,Manufacturing Director,3,Single,10209.0,5,Yes,18,3,2,0,16,2,2,2,2,2,2
29,No,Travel Rarely,Sales,19,3,Life Sciences,1497,3,Male,2,2,Sales Executive,3,Married,8620.0,1,No,14,3,3,2,10,3,3,10,7,0,4
30,No,Travel Rarely,Human Resources,1,3,Life Sciences,1499,3,Male,3,1,Human Resources,3,Divorced,2064.0,0,No,21,4,1,1,6,3,4,5,3,1,3
55,No,Travel Rarely,Research & Development,4,4,Life Sciences,1501,4,Male,3,2,Healthcare Representative,4,Married,4035.0,0,Yes,16,3,2,0,4,2,3,3,2,1,2
33,No,Travel Rarely,Research & Development,4,4,Medical,1502,1,Female,2,1,Laboratory Technician,2,Married,3838.0,8,No,11,3,4,0,8,5,3,5,4,0,2
47,No,Travel Rarely,Sales,14,3,Medical,1503,3,Female,3,2,Sales Executive,3,Married,4591.0,3,Yes,17,3,3,1,11,4,2,5,4,1,2
28,Yes,Travel Frequently,Research & Development,2,2,Medical,1504,3,Male,2,1,Laboratory Technician,1,Single,2561.0,7,No,11,3,3,0,8,2,2,0,0,0,0
